id_producto,clave,no_parte,nombre,modelo,id_marca,id_categoria,id_subcategoria
384,CARBRT1060,TN620,TÛner,TN620,30,5,165
385,CARBRT1070,TN650,TÛner,TN650,30,5,165
386,CARBRT1090,DK2113,ROLLO DE CINTA PAPEL,DK2113,30,5,55
387,CARBRT1130,TN450,TÛner,TN450,30,5,165
388,CARBRT1230,TZE243,Cinta,TZE243,30,5,55
389,CARBRT1240,TZE251,Cinta,TZE251,30,5,55
390,CARBRT1250,TZE344,Cinta,TZE344,30,5,55
391,CARBRT1270,TZE541,Cinta,TZE541,30,5,55
392,CARBRT1280,TZE651,Cinta,TZE651,30,5,55
393,CARBRT1290,LC61BK,Cartucho,LC61BK,30,5,53
394,CARBRT1300,LC61C,Cartucho,LC61C,30,5,53
395,CARBRT1310,LC61M,Cartucho,LC61M,30,5,53
396,CARBRT1320,LC61Y,Cartucho,LC61Y,30,5,53
397,CARBRT1340,TN360,TÛner,TN360,30,5,165
398,CARBRT1440,DK1202,Cinta,DK1202,30,5,55
399,CARBRT1460,DK1209,Cinta,DK1209,30,5,55
400,CARBRT1470,DK2205,Cinta,DK2205,30,5,55
401,CARBRT1520,DR420,Tambor,DR420,30,5,125
402,CARBRT1530,TN315BK,TÛner,TN315BK,30,5,165
403,CARBRT1540,TN315M,TÛner,TN315M,30,5,165
404,CARBRT1550,TN315Y,TÛner,TN315Y,30,5,165
405,CARBRT1560,TN315C,TÛner,TN315C,30,5,165
406,CARBRT1580,TN310C,TÛner,TN310C,30,5,165
407,CARBRT1590,TN310M,TÛner,TN310M,30,5,165
408,CARBRT1600,TN310Y,TÛner,TN310Y,30,5,165
409,CARBRT165,LC75M,Cartucho,LC75M,30,5,53
410,CARBRT1650,DK1204,Etiqueta tÈrmica,DK1204,30,636,67
411,CARBRT1660,DK4605,Etiquetas,DK4605,30,636,67
412,CARBRT1740,TN720,TÛner,TN720,30,5,165
413,CARBRT175,LC75C,Cartucho,LC75C,30,5,53
414,CARBRT1750,TN750,TÛner,TN750,30,5,165
415,CARBRT185,LC75Y,Cartucho,LC75Y,30,5,53
416,CARBRT195,LC75BK,Cartucho,LC75BK,30,5,53
417,CARBRT205,TN410,TÛner,TN410,30,5,165
418,CARBRT250,TN350,TÛner,TN350,30,5,165
419,CARBRT260,TN550,TÛner,TN550,30,5,165
420,CARBRT340,TN15,TÛner,TN15,30,5,165
421,CARBRT450,TN580,TÛner,TN580,30,5,165
422,CARBRT470,TZE241,Cinta,TZE241,30,5,55
423,CARBRT480,M231,Cinta,M231,30,5,55
424,CARBRT510,TZE141,Cinta,TZE141,30,5,55
425,CARBRT520,M531,Cinta,M531,30,5,55
426,CARBRT530,TZE131,Cinta,TZE131,30,5,55
427,CARBRT560,TZE261,Cinta,TZE261,30,5,55
428,CARBRT590,TZE221,Cinta,TZE221,30,5,55
429,CARBRT800,M731,Cinta,M731,30,5,55
430,CARBRT820,M831,Cinta,M831,30,5,55
431,CARBRT830,M931,Cinta,M931,30,5,55
432,CARBRT880,DR360,Tambor,DR360,30,5,125
433,CARBRT890,LC71BK,Cartucho,LC71BK,30,5,53
434,CARBRT900,LC71M,Cartucho,LC71M,30,5,53
435,CARBRT910,LC71Y,Cartucho,LC71Y,30,5,53
436,CARBRT920,LC71C,Cartucho,LC71C,30,5,53
437,CARCNN010,1492A002AA,TÛner,E-20,32,5,165
438,CARCNN020,1491A002AA,TÛner,E-40,32,5,165
439,CARCNN055,4565B001AB,Cartucho,CLI-126,32,5,53
440,CARCNN1020,2976B017AA,Cartucho,CL-211 CLR,32,5,53
441,CARCNN1070,1509B002AA,Cartucho,PGI-35 BK,32,5,53
442,CARCNN1080,1511B002AA,Cartucho,CLI-36 CLR,32,5,53
443,CARCNN1090,2973B001AA,Cartucho,PG-210 XL BK,32,5,53
444,CARCNN1100,2974B001AA,Cartucho,PG-210 BK,32,5,53
445,CARCNN1110,2975B001AA,Cartucho,CL-211 XL CLR,32,5,53
446,CARCNN1120,2945B001AA,Cartucho,PGI-220 BK,32,5,53
447,CARCNN1130,2946B001AA,Cartucho,CLI-221 BK,32,5,53
448,CARCNN1140,2947B001AA,Cartucho,CLI-221 C,32,5,53
449,CARCNN1150,2948B001AA,Cartucho,CLI-221 M,32,5,53
450,CARCNN1160,2949B001AA,Cartucho,CLI-221 Y,32,5,53
451,CARCNN1180,2617B001AA,TÛner,120,32,5,165
452,CARCNN1230,5201B001,Cartucho,PG-140 XL,32,5,53
453,CARCNN1240,1977B001AA,TÛner,116,32,5,165
454,CARCNN1250,1978B001AA,TÛner,116,32,5,165
455,CARCNN1260,1979B001AA,TÛner,116,32,5,165
456,CARCNN1270,1980B001AA,TÛner,116,32,5,165
457,CARCNN1280,4533B001AB,Cartucho,PGI-125 PGBK,32,5,53
458,CARCNN1290,4561B001AB,Cartucho,CLI-126 BK,32,5,53
459,CARCNN1300,4562B001AB,Tanque de Tinta,CLI-126 C,32,5,53
460,CARCNN1310,4563B001AB,Cartucho,CLI-126 M,32,5,53
461,CARCNN1320,4564B001AA,Cartucho,CLI-126 Y,32,5,53
462,CARCNN1330,5201B001AA,Cartucho,PG-140,32,5,53
463,CARCNN1340,5203B001AA,Cartucho,CL-141,32,5,53
464,CARCNN135,0894B001AA,Tanque de Tinta,PFI-102 MBK,32,5,53
465,CARCNN1350,5202B001AB,Cartucho,CL-141XL,32,5,53
466,CARCNN1360,3484B001AA,TÛner,125,32,5,165
467,CARCNN1370,0898B001AA,Tanque de Tinta,PFI-102 Y,32,5,53
468,CARCNN1390,3479B001AA,TÛner,119,32,5,165
469,CARCNN1400,2661B001AA,TÛner,118,32,5,165
470,CARCNN1410,2659B001AA,TÛner,118,32,5,165
471,CARCNN1420,2660B001AA,TÛner,118,32,5,165
472,CARCNN1430,2662B001AA,TÛner,118,32,5,165
473,CARCNN145,0895B001AA,Tanque de Tinta,PFI-102 BK,32,5,53
474,CARCNN155,0896B001AA,Tanque de Tinta,PFI-102 C,32,5,53
475,CARCNN170,0615B050AA,Cartucho,PG-40 BK,32,5,53
476,CARCNN175,0897B001AA,Tanque de Tinta,PFI-102,32,5,53
477,CARCNN180,0616B050AA,Cartucho,PG-50 BK,32,5,53
478,CARCNN190,0617B050AA,Cartucho,CL-41 CLR,32,5,53
479,CARCNN220,0621B002,Cartucho,CLI-8 C,32,5,53
480,CARCNN230,0622B002,Cartucho,CLI-8 M,32,5,53
481,CARCNN260,0264B001AA,TÛner,106,32,5,165
482,CARCNN280,0628B002AB,Cartucho,PGI-5 BK,32,5,53
483,CARCNN300,0623B002AB,Cartucho,CLI-8 Y,32,5,53
484,CARCNN310,0620B002,Cartucho,CLI-8 BK,32,5,53
485,CARCNN350,1899B010AA,Cartucho,PG-30 BK,32,5,53
486,CARCNN360,0263B001AA,TÛner,104,32,5,165
487,CARCNN370,0624B002AA,Cartucho,CLI-8 PC,32,5,53
488,CARCNN380,0625B002AA,Cartucho,CLI-8 PM,32,5,53
489,CARCNN390,0626B002AA,Cartucho,CLI-8 R,32,5,53
490,CARCNN400,0627B002,Cartucho,CLI-8 G,32,5,53
491,CARCNN460,1900B010AA,Cartucho,CL-31 CLR,32,5,53
492,CARCNN610,8489A003,TÛner,EP-26,32,5,165
493,CARCNN630,1550A001AA,TÛner,EP-22,32,5,165
494,CARCNN640,7616A003AA,TÛner,103,32,5,165
495,CARCNN660,8489A001AA,TÛner,X25,32,5,165
496,CARCNN770,0385B001AA,Tambor,GPR-18,32,5,125
497,CARCNN820,0388B001AA,Tambor,GPR-22,32,5,125
498,CARCNN850,9629A002AA,TÛner,GPR-15,32,5,165
499,CARCNN860,9634A003AA,TÛner,GPR-16,32,5,165
500,CARCNN870,0384B001,TÛner,GPR-18,32,5,165
501,CARCNN880,0387B003AA,TÛner,GPR-19,32,5,165
502,CARCNN900,0386B001,TÛner,GPR-22,32,5,165
503,CAREPS070,T072126-AL,Cartucho,T072126-AL,62,5,53
504,CAREPS1000,T082520-AL,Cartucho,T082520-AL,62,5,53
505,CAREPS1010,T082620-AL,Cartucho,T082620-AL,62,5,53
506,CAREPS1100,T054220,Cartucho,T054220,62,5,53
507,CAREPS1110,T081120-AL,Cartucho,T081120-AL,62,5,53
508,CAREPS1120,T081220-AL,Cartucho,T081220-AL,62,5,53
509,CAREPS1130,T081320-AL,Cartucho,T081320-AL,62,5,53
510,CAREPS1150,T081520-AL,Cartucho,T081520-AL,62,5,53
511,CAREPS1170,S015384,Cinta,S015384,62,5,55
512,CAREPS1190,7762L,Cinta,7762L,62,5,55
513,CAREPS1230,T103120-AL,Cartucho,T103120-AL,62,5,53
514,CAREPS1240,S015047,Cinta,S015047,62,5,55
515,CAREPS1250,T103220-AL,Cartucho,T103220-AL,62,5,53
516,CAREPS1260,T103320-AL,Cartucho,T103320-AL,62,5,53
517,CAREPS1280,T103420-AL,Cartucho,T103420-AL,62,5,53
518,CAREPS1320,T115126-AL,Cartucho,T115126-AL,62,5,53
519,CAREPS1340,T073120H-AL,Cartucho,N.73H,62,5,53
520,CAREPS1350,T603C00,Cartucho,T603C00,62,5,53
521,CAREPS1430,S193110,Cartucho,S193110,62,5,53
522,CAREPS1520,T5846,Cartucho,T5846,62,5,53
523,CAREPS1550,T499011,Cartucho,T499011,62,5,53
524,CAREPS1620,T474011,Cartucho,T474011,62,5,53
525,CAREPS1700,T605C00,Cartucho,T605C00,62,5,53
526,CAREPS1740,T606600,Cartucho,T606600,62,5,53
527,CAREPS1800,T580100,Cartucho,T580100,62,5,53
528,CAREPS1860,T603400,Cartucho,T603400,62,5,53
529,CAREPS190,T047220,Cartucho,T047220,62,5,53
530,CAREPS1940,T500011,Cartucho,T500011,62,5,53
531,CAREPS1950,T501011,Cartucho,T501011,62,5,53
532,CAREPS1980,T504011,Cartucho,T504011,62,5,53
533,CAREPS200,T047320,Cartucho,T047320,62,5,53
534,CAREPS2080,T460011,Cartucho,T460011,62,5,53
535,CAREPS210,T047420,Cartucho,T047420,62,5,53
536,CAREPS2100,T464011,Cartucho,T464011,62,5,53
537,CAREPS2110,T465011,Cartucho,T465011,62,5,53
538,CAREPS2120,T481011,Cartucho,T481011,62,5,53
539,CAREPS2130,T482011,Cartucho,T482011,62,5,53
540,CAREPS2140,T483011,Cartucho,T483011,62,5,53
541,CAREPS2160,T485011,Cartucho,T485011,62,5,53
542,CAREPS2180,T475011,Cartucho,T475011,62,5,53
543,CAREPS2200,T477011,Cartucho,T477011,62,5,53
544,CAREPS2210,T478011,Cartucho,T478011,62,5,53
545,CAREPS2220,T479011,Cartucho,T479011,62,5,53
546,CAREPS2390,T614800,Cartucho,T614800,62,5,53
547,CAREPS2480,T580200,Cartucho,T580200,62,5,53
548,CAREPS2500,T580400,Cartucho,T580400,62,5,53
549,CAREPS2510,T580500,Cartucho,T580500,62,5,53
550,CAREPS2540,ERC-09B,Cinta,ERC-09B,62,5,55
551,CAREPS2560,ERC-23B,Cinta,-,62,5,55
552,CAREPS2580,ERC-27B,Cinta,ERC-27B,62,5,55
553,CAREPS2590,ERC-31B,Cinta,ERC-31B,62,5,55
554,CAREPS2600,ERC-32B,Cinta,ERC-32B,62,5,55
555,CAREPS2610,ERC-38BR,Cinta,ERC-38BR,62,5,55
556,CAREPS2790,T602100,Cartucho,T602100,62,5,53
557,CAREPS280,S015329,Cinta,S015329,62,5,55
558,CAREPS2810,T602200,Cartucho,T602200,62,5,53
559,CAREPS2820,T602300,Cartucho,T602300,62,5,53
560,CAREPS2830,T602400,Cartucho,T602400,62,5,53
561,CAREPS2840,T602500,Cartucho,T602500,62,5,53
562,CAREPS2850,T602600,Cartucho,T602600,62,5,53
563,CAREPS2860,T602700,Cartucho,T602700,62,5,53
564,CAREPS2870,T602900,Cartucho,T602900,62,5,53
565,CAREPS2990,T603100,Cartucho,T603100,62,5,53
566,CAREPS3000,T603700,Cartucho,T603700,62,5,53
567,CAREPS3010,T603900,Cartucho,T603900,62,5,53
568,CAREPS3020,T612800,Cartucho,T612800,62,5,53
569,CAREPS3090,T603200,Cartucho,T603200,62,5,53
570,CAREPS3100,T603B00,Cartucho,T603B00,62,5,53
571,CAREPS3110,T603500,Cartucho,T603500,62,5,53
572,CAREPS3130,T603600,Cartucho,T603600,62,5,53
573,CAREPS3140,T580900,Cartucho,T580900,62,5,53
574,CAREPS3230,T596200,Cartucho,T596200,62,5,53
575,CAREPS3240,T605B00,Cartucho,T605B00,62,5,53
576,CAREPS3250,T596300,Cartucho,T596300,62,5,53
577,CAREPS3270,T096120,Cartucho,T096120,62,5,53
578,CAREPS3280,T096720,Cartucho,T096720,62,5,53
579,CAREPS3290,T096820,Cartucho,T096820,62,5,53
580,CAREPS3300,T096920,Cartucho,T096920,62,5,53
581,CAREPS3310,T096220,Cartucho,T096220,62,5,53
582,CAREPS3320,T096320,Cartucho,T096320,62,5,53
583,CAREPS3330,T096420,Cartucho,T096420,62,5,53
584,CAREPS3340,T096520,Cartucho,T096520,62,5,53
585,CAREPS3350,T096620,Cartucho,T096620,62,5,53
586,CAREPS3360,T636100,Cartucho,T636100,62,5,53
587,CAREPS3370,T636700,Cartucho,T636700,62,5,53
588,CAREPS3380,T636900,Cartucho,T636900,62,5,53
589,CAREPS3390,T636800,Cartucho,T636800,62,5,53
590,CAREPS3400,T636400,Cartucho,T636400,62,5,53
591,CAREPS3410,T636300,Cartucho,T636300,62,5,53
592,CAREPS3420,T636200,Cartucho,T636200,62,5,53
593,CAREPS3430,T636600,Cartucho,T636600,62,5,53
594,CAREPS3440,T636500,Cartucho,T636500,62,5,53
595,CAREPS3450,T636B00,Cartucho,T636B00,62,5,53
596,CAREPS3460,T636A00,Cartucho,T636A00,62,5,53
597,CAREPS3470,C13S020447,Cartucho,C13S020447,62,5,53
598,CAREPS3480,C13S020448,Cartucho,C13S020448,62,5,53
599,CAREPS3490,C13S020449,Cartucho,C13S020449,62,5,53
600,CAREPS3500,C13S020450,Cartucho,C13S020450,62,5,53
601,CAREPS3510,C13S020451,Cartucho,C13S020451,62,5,53
602,CAREPS3520,C13S020452,Cartucho,C13S020452,62,5,53
603,CAREPS3530,T5845-M,Cartucho,T5845-M,62,5,53
604,CAREPS3540,T596400,Cartucho,T596400,62,5,53
605,CAREPS3550,T596100,Cartucho,T596100,62,5,53
606,CAREPS3560,T596800,Cartucho,T596800,62,5,53
607,CAREPS3570,T580A00,Cartucho,T580A00,62,5,53
608,CAREPS3780,T580B00,Cartucho,T580B00,62,5,53
609,CAREPS3790,T132120,Cartucho,132,62,5,53
610,CAREPS3800,C13T133120-AL,Cartucho,T133120,62,5,53
611,CAREPS3820,T133220,Cartucho,133,62,5,53
612,CAREPS3830,T133320,Cartucho,133,62,5,53
613,CAREPS3840,T133420,Cartucho,133,62,5,53
614,CAREPS3850,T138126-AL,Cartucho,138D,62,5,53
615,CAREPS3860,T140220-AL,Cartucho,No.140,62,5,53
616,CAREPS3865,T140120-AL,Cartucho,140,62,5,53
617,CAREPS3870,T140320-AL,Cartucho,No.140,62,5,53
618,CAREPS3880,T140420-AL,Cartucho,No.140,62,5,53
619,CAREPS3900,T664120-AL,Cartucho,T664120-AL,62,5,53
620,CAREPS3910,T664220-AL,Cartucho,T664220-AL,62,5,53
621,CAREPS3920,T664320-AL,Cartucho,T664320-AL,62,5,53
622,CAREPS3930,T664420-AL,Cartucho,T664420-AL,62,5,53
623,CAREPS400,8755,Cinta,8755,62,5,55
624,CAREPS4010,T673120-AL,Cartucho,T673120-AL,62,5,53
625,CAREPS4020,T673220-AL,Cartucho,T673220-AL,62,5,53
626,CAREPS4030,T673320-AL,Cartucho,T673320-AL,62,5,53
627,CAREPS4040,T673420-AL,Cartucho,T673420-AL,62,5,53
628,CAREPS4050,T673520-AL,Cartucho,T673520-AL,62,5,53
629,CAREPS4060,T673620-AL,Cartucho,T673620-AL,62,5,53
630,CAREPS4160,T157220,Cartucho,T157220,62,5,53
631,CAREPS4170,T157320,Cartucho,T157320,62,5,53
632,CAREPS4180,T157420,Cartucho,T157420,62,5,53
633,CAREPS4190,T157120,Cartucho,T157120,62,5,53
634,CAREPS420,S015086,Cinta,S015086,62,5,55
635,CAREPS4200,T157520,Cartucho,T157520,62,5,53
636,CAREPS4210,T157620,Cartucho,T157620,62,5,53
637,CAREPS4220,T157820,Cartucho,T157820,62,5,53
638,CAREPS4230,T157720,Cartucho,T157720,62,5,53
639,CAREPS4240,T157920,Cartucho,T157920,62,5,53
640,CAREPS4250,T195120-AL,Cartucho,T195120,62,5,53
641,CAREPS4260,T195220-AL,Cartucho,T195220-AL,62,5,53
642,CAREPS4270,T195320-AL,Cartucho,T195320-AL,62,5,53
643,CAREPS4280,T195420-AL,Cartucho,T195420-AL,62,5,53
644,CAREPS4290,T196120-AL,Cartucho,T196120-AL,62,5,53
645,CAREPS4300,T196220-AL,Cartucho,T196220-AL,62,5,53
646,CAREPS4310,T196320-AL,Cartucho,T196320-AL,62,5,53
647,CAREPS4320,T196420-AL,Cartucho,T196420-AL,62,5,53
648,CAREPS4370,T774120,Cartucho,C13T774120,62,5,53
649,CAREPS4380,T677220-AL,Cartucho,T677220-AL,62,5,53
650,CAREPS4400,T677420-AL,Cartucho,T677420-AL,62,5,53
651,CAREPS4420,T197120-AL,Cartucho,T197120-AL,62,5,53
652,CAREPS505,T136126-AL,Cartucho,T136126-AL,62,5,53
653,CAREPS710,T048120,Cartucho,T048120,62,5,53
654,CAREPS720,T048220,Cartucho,T048220,62,5,53
655,CAREPS730,T048320,Cartucho,T048320,62,5,53
656,CAREPS740,T048420,Cartucho,T048420,62,5,53
657,CAREPS750,T048520,Cartucho,T048520,62,5,53
658,CAREPS760,T048620,Cartucho,T048620,62,5,53
659,CAREPS810,S015335,Cinta,S015335,62,5,55
660,CAREPS820,S015337,Cinta,S015337,62,5,55
661,CAREPS830,T073120-AL,Cartucho,N.73,62,5,53
662,CAREPS840,T073220-AL,Cartucho,N.73,62,5,53
663,CAREPS850,T073320-AL,Cartucho,N.73,62,5,53
664,CAREPS860,T073420-AL,Cartucho,N.73,62,5,53
665,CAREPS870,T090120-AL,Cartucho,N.90,62,5,53
666,CAREPS940,ERC-38B,Cinta,ERC-38B,62,5,55
667,CAREPS960,T082120-AL,Cartucho,T082120-AL,62,5,53
668,CAREPS970,T082220-AL,Cartucho,T082220-AL,62,5,53
669,CAREPS980,T082320-AL,Cartucho,T082320-AL,62,5,53
670,CAREPS990,T082420-AL,Cartucho,T082420-AL,62,5,53
671,CARHPD1290,C5019A,Cabezal,Num 84,362,5,42
672,CARHPD1490,C9420A,Cabezal,Num 85,362,5,42
673,CARHPD1500,C9421A,Cabezal,Num 85,362,5,42
674,CARHPD1510,C9422A,Cabezal,Num 85,362,5,42
675,CARHPD1520,C9423A,Cabezal,Num 85,362,5,42
676,CARHPD1530,C9424A,Cabezal,Num 85,362,5,42
677,CARHPD1550,C9425A,Cartucho,Num 85,362,5,53
678,CARHPD1560,C9426A,Cartucho,Num 85,362,5,53
679,CARHPD1570,C9427A,Cartucho,Num 85,362,5,53
680,CARHPD1580,C9428A,Cartucho,Num 85,362,5,53
681,CARHPD1590,C9429A,Cartucho,Num 85,362,5,53
682,CARHPD2230,C9371A,Cartucho,Num 72,362,5,53
683,CARHPD2240,C9372A,Cartucho,Num 72,362,5,53
684,CARHPD2250,C9373A,Cartucho,Num 72,362,5,53
685,CARHPD2260,C9374A,Cartucho,Num 72,362,5,53
686,CARHPD2270,C9370A,Cartucho,Num 72,362,5,53
687,CARHPD2380,C9390A,Cartucho,Num 70,362,5,53
688,CARHPD2410,C9408A,Cartucho,Num 70,362,5,53
689,CARHPD2420,C9406A,Cartucho,Num 70,362,5,53
690,CARHPD2430,C9405A,Cartucho,Num 70,362,5,53
691,CARHPD2440,C9409A,Cartucho,Num 70,362,5,53
692,CARHPD2460,C9407A,Cartucho,Num 70,362,5,53
693,CARHPD2470,C9410A,Cartucho,Num 70,362,5,53
694,CARHPD2490,C9449A,Cartucho,Num 70,362,5,53
695,CARHPD2630,CH565A,Cartucho,Num 82,362,5,53
696,CARHPD2670,C9448A,Cartucho,Num 70,362,5,53
697,CARHPD3270,CZ129A,Cartucho,711,362,5,53
698,CARHPD3280,CZ130A,Cartucho,711,362,5,53
699,CARHPD3290,CZ131A,Cartucho,711,362,5,53
700,CARHPD3300,CZ132A,Cartucho,711,362,5,53
701,CARHPD3310,CZ133A,Cartucho,711,362,5,53
702,CARTOS010,P/B-SX8T,Cabezal,P/B-SX8T,159,5,42
703,CARTOS020,P/SERIE B-EV4,Cabezal,P/SERIE B-EV4,159,5,42
704,CARTOS030,P/SERIE B-SA,Cabezal,P/SERIE B-SA,159,5,42
705,CARTOS040,P/SERIE B-SA,Cabezal,P/SERIE B-SA,159,5,42
706,CARTOS060,P/B-SX5T,Cabezal,P/B-SX5T,159,5,42
707,CARXRX015,113R00726,TÛner,113R00726,175,5,165
708,CARXRX025,106R01277,TÛner,106R01277,175,5,165
709,CARXRX090,106R01159,TÛner,106R01159,175,5,165
710,CARXRX100,106R00584,TÛner,106R00584,175,5,165
711,CARXRX1020,106R01529,TÛner,106R01529,175,5,165
712,CARXRX1030,006R01046,TÛner,006R01046,175,5,165
713,CARXRX1110,006R01156,TÛner,006R01156,175,5,165
714,CARXRX1160,106R01531,TÛner,106R01531,175,5,165
715,CARXRX1170,006R01220,TÛner,006R01220,175,5,165
716,CARXRX1180,006R01221,TÛner,006R01221,175,5,165
717,CARXRX1200,006R01583,TÛner,006R01583,175,5,165
718,CARXRX2130,106R01245,TÛner,106R01245,175,5,165
719,CARXRX2190,108R00647,Unidad de Imagen,108R00647,175,5,125
720,CARXRX2200,108R00648,Unidad de Imagen,108R00648,175,5,125
721,CARXRX2210,108R00649,Unidad de Imagen,108R00649,175,5,125
722,CARXRX2290,106R01570,TÛner,106R01570,175,5,165
723,CARXRX2310,106R01571,TÛner,106R01571,175,5,165
724,CARXRX2330,106R01572,TÛner,106R01572,175,5,165
725,CARXRX2350,106R01573,TÛner,106R01573,175,5,165
726,CARXRX2480,113R00670,Tambor,113R00670,175,5,125
727,CARXRX2500,106R01403,TÛner,106R01403,175,5,165
728,CARXRX2510,108R00908,TÛner,108R00908,175,5,165
729,CARXRX2540,108R00909,TÛner,108R00909,175,5,165
730,CARXRX2610,113R00722,TÛner,113R00722,175,5,165
731,CARXRX2670,113R00712,TÛner,113R00712,175,5,165
732,CARXRX2680,113R00721,TÛner,113R00721,175,5,165
733,CARXRX2720,006R01222,TÛner,006R01222,175,5,165
734,CARXRX2730,006R01219,TÛner,006R01219,175,5,165
735,CARXRX2850,106R01465,TÛner,106R01465,175,5,165
736,CARXRX300,106R01047,TÛner,106R01047,175,5,165
737,CARXRX3020,006R01273,TÛner,006R01273,175,5,165
738,CARXRX3030,006R01272,TÛner,006R01272,175,5,165
739,CARXRX3040,006R01271,TÛner,006R01271,175,5,165
740,CARXRX3060,113R00730,TÛner,113R00730,175,5,165
741,CARXRX3110,006R01319,TÛner,006R01319,175,5,165
742,CARXRX3120,006R01276,TÛner,006R01276,175,5,165
743,CARXRX3130,113R00724,TÛner,113R00724,175,5,165
744,CARXRX3200,106R01214,TÛner,106R01214,175,5,165
745,CARXRX3210,106R01215,TÛner,106R01215,175,5,165
746,CARXRX3220,106R01216,TÛner,106R01216,175,5,165
747,CARXRX3240,108R00937,TÛner,108R00937,175,5,165
748,CARXRX3250,108R00938,TÛner,108R00938,175,5,165
749,CARXRX3260,108R00939,TÛner,108R00939,175,5,165
750,CARXRX3270,108R00940,TÛner,108R00940,175,5,165
751,CARXRX3280,106R01218,TÛner,106R01218,175,5,165
752,CARXRX3290,106R01219,TÛner,106R01219,175,5,165
753,CARXRX3330,106R01485,TÛner,106R01485,175,5,165
754,CARXRX3340,106R01487,TÛner,106R01487,175,5,165
755,CARXRX3360,106R01305,TÛner,106R01305,175,5,165
756,CARXRX3370,101R00434,Tambor,101R00434,175,5,125
757,CARXRX3380,101R00435,Tambor,101R00435,175,5,125
758,CARXRX350,109R00725,TÛner,-,175,5,165
759,CARXRX3530,106R01632,TÛner,106R01632,175,5,165
760,CARXRX3540,106R01633,TÛner,106R01633,175,5,165
761,CARXRX3550,106R01631,TÛner,106R01631,175,5,165
762,CARXRX3560,006R01461,TÛner,006R01461,175,5,165
763,CARXRX3570,006R01462,TÛner,006R01462,175,5,165
764,CARXRX3580,006R01463,TÛner,006R01463,175,5,165
765,CARXRX3590,006R01464,TÛner,006R01464,175,5,165
766,CARXRX3600,013R00657,Tambor,013R00657,175,5,125
767,CARXRX3610,013R00658,Tambor,013R00658,175,5,125
768,CARXRX3620,013R00659,Tambor,013R00659,175,5,125
769,CARXRX3630,013R00660,Tambor,013R00660,175,5,125
770,CARXRX3640,106R01634,TÛner,106R01634,175,5,165
771,CARXRX3650,106R01598,TÛner,106R01598,175,5,165
772,CARXRX3660,106R01599,TÛner,106R01599,175,5,165
773,CARXRX3670,106R01600,TÛner,106R01600,175,5,165
774,CARXRX3680,106R01601,TÛner,106R01601,175,5,165
775,CARXRX3690,106R01602,TÛner,106R01602,175,5,165
776,CARXRX3700,106R01603,TÛner,106R01603,175,5,165
777,CARXRX3710,106R01604,TÛner,106R01604,175,5,165
778,CARXRX4030,106R01373,TÛner,106R01373,175,5,165
779,CARXRX4050,106R01370,TÛner,106R01370,175,5,165
780,CARXRX4060,106R01371,TÛner,106R01371,175,5,165
781,CARXRX4070,106R01294,TÛner,106R01294,175,5,165
782,CARXRX4120,106R01335,TÛner,106R01335,175,5,165
783,CARXRX4130,106R01336,TÛner,106R01336,175,5,165
784,CARXRX4140,106R01337,TÛner,106R01337,175,5,165
785,CARXRX4150,106R01338,TÛner,106R01338,175,5,165
786,CARXRX4220,108R00818,TÛner,108R00818,175,5,165
787,CARXRX4250,113R00736,Kit de Mantenimiento,113R00736,175,604,320
788,CARXRX4280,108R00713,Tambor,108R00713,175,5,125
789,CARXRX430,108R00650,Unidad de Imagen,108R00650,175,5,125
790,CARXRX4340,106R01410,TÛner,106R01410,175,5,165
791,CARXRX4350,113R00755,Tambor,113R00755,175,5,125
792,CARXRX4400,013R00623,Tambor,013R00623,175,5,125
793,CARXRX4410,101R00432,Tambor,101R00432,175,5,125
794,CARXRX4450,013R00603,Tambor,013R00603,175,5,125
795,CARXRX4460,108R00794,TÛner,108R00794,175,5,165
796,CARXRX4470,108R00796,TÛner,108R00796,175,5,165
797,CARXRX450,006R01182,TÛner,006R01182,175,5,165
798,CARXRX4550,108R00861,Unidad de Imagen,108R00861,175,5,125
799,CARXRX4580,115R00055,Fusor,115R00055,175,5,125
800,CARXRX4600,106R01374,TÛner,106R01374,175,5,165
801,CARXRX4610,106R01474,TÛner,106R01474,175,5,165
802,CARXRX4630,106R01534,TÛner,106R01534,175,5,165
803,CARXRX4640,106R01536,TÛner,106R01536,175,5,165
804,CARXRX4660,106R02180,TÛner,106R02180,175,5,165
805,CARXRX4670,106R02182,TÛner,106R02182,175,5,165
806,CARXRX4690,106R02308,TÛner,106R02308,175,5,165
807,CARXRX4700,106R02310,TÛner,106R02310,175,5,165
808,CARXRX4710,106R02312,TÛner,106R02312,175,5,165
809,CARXRX4720,106R02306,TÛner,106R02306,175,5,165
810,CARXRX510,006R01278,TÛner,006R01278,175,5,165
811,CARXRX520,113R00671,Tambor,113R00671,175,5,125
812,CARXRX570,013R00589,Tambor,013R00589,175,5,125
813,CARXRX630,106R01080,TÛner,106R01080,175,5,165
814,CARXRX680,106R01077,TÛner,106R01077,175,5,165
815,CARZBR180,800017-240,CINTA 5 PANELES DE COLOR,P120I,176,635,58
816,CDRLTO500,IHAS124,Quemador de DVD,IHAS124,100,3,648
817,CDRWCB040,94691,Disco CD-R,94691,167,609,669
818,CDRWCB120,94776 20PZA,Disco CD-R,94776,167,609,669
